-time---------------X------------------Y------------------Z------------------yaw------------------
08:54:50.642499,1.8811239004135132,-32.71129608154297,7.421780586242676,-2.3772740364074707,
08:54:50.902304,1.8858143091201782,-32.713279724121094,7.4404377937316895,-2.519299030303955,
08:54:51.142040,1.8743284940719604,-32.71586227416992,7.437034606933594,-2.6865177154541016,
08:54:51.402200,1.8334381580352783,-32.71940994262695,7.422257900238037,-2.819471597671509,
08:54:51.662029,1.7597216367721558,-32.72256851196289,7.407594203948975,-2.9440767765045166,
08:54:51.902375,1.6405770778656006,-32.729331970214844,7.369462490081787,-3.03975772857666,
08:54:52.142081,1.4660435914993286,-32.74401092529297,7.369366645812988,-3.084902763366699,
08:54:52.402244,1.2427117824554443,-32.7662467956543,7.393739223480225,-3.0961830615997314,
08:54:52.642053,0.983184278011322,-32.792110443115234,7.397919178009033,-3.1008899211883545,
08:54:52.902055,0.6945880651473999,-32.82049560546875,7.410368919372559,-3.1051528453826904,
08:54:53.142554,0.38853827118873596,-32.84913635253906,7.436978816986084,-3.108578681945801,
08:54:53.402280,0.07381206005811691,-32.877620697021484,7.44002628326416,-3.1115150451660156,
08:54:53.662201,-0.24224483966827393,-32.904903411865234,7.417758941650391,-3.1144001483917236,
08:54:53.901878,-0.5576946139335632,-32.931365966796875,7.388247013092041,-3.1164627075195312,
08:54:54.142114,-0.8698278665542603,-32.95668029785156,7.363465785980225,-3.1180529594421387,
08:54:54.401855,-1.1765904426574707,-32.98030090332031,7.381376266479492,-3.119374990463257,
08:54:54.642118,-1.470559000968933,-33.00181198120117,7.417479515075684,-3.1203300952911377,
08:54:54.902236,-1.7450814247131348,-33.02100372314453,7.440364837646484,-3.1208791732788086,
08:54:55.141946,-1.993475317955017,-33.038482666015625,7.433366775512695,-3.1217446327209473,
08:54:55.402333,-2.2162017822265625,-33.053226470947266,7.450076103210449,-3.1231436729431152,
08:54:55.662034,-2.4106998443603516,-33.065773010253906,7.445453643798828,-3.12489914894104,
08:54:55.902087,-2.575958251953125,-33.07634353637695,7.400651931762695,-3.12892484664917,
08:54:56.141959,-2.713597059249878,-33.08358383178711,7.348144054412842,-3.0937747955322266,
08:54:56.402036,-2.822735071182251,-33.087677001953125,7.3455810546875,-3.071312189102173,
